"New Analysis Project","=HYPERLINK(""https://solarwinds.une.com.co/ui/perfstack/?context=0_Orion.Nodes_12811&withRelationships=true&charts=0_Orion.Nodes_12811-Orion.CPULoad.AvgLoad;0_Orion.Nodes_12811-Orion.CPULoad.MaxLoad;0_Orion.Nodes_12811-Orion.CPULoad.AvgPercentMemoryUsed;0_Orion.Nodes_12811-Orion.CPULoad.MaxMemoryUsed;0_Orion.Nodes_12811-Orion.CPULoad.AvgMemoryUsed;0_Orion.Nodes_12811-Orion.ResponseTime.AvgResponseTime;&startTime=2022-01-01T05:00:00.000Z&endTime=2022-03-01T05:00:00.000Z"")"
Start,2022-01-01 00:00:00,End,2022-03-01 00:00:00

"Custom Chart"
Entity,Metric,Date/Time,Value,
"RNEC-VM-07","Average CPU Load (%)",2022-01-01 00:00:00,10,
"RNEC-VM-07","Average CPU Load (%)",2022-01-02 00:00:00,11,
"RNEC-VM-07","Average CPU Load (%)",2022-01-03 00:00:00,7,
"RNEC-VM-07","Average CPU Load (%)",2022-01-04 00:00:00,9,
"RNEC-VM-07","Average CPU Load (%)",2022-01-05 00:00:00,7,
"RNEC-VM-07","Average CPU Load (%)",2022-01-07 00:00:00,12,
"RNEC-VM-07","Average CPU Load (%)",2022-01-08 00:00:00,36,
"RNEC-VM-07","Average CPU Load (%)",2022-01-09 00:00:00,5,
"RNEC-VM-07","Average CPU Load (%)",2022-01-10 00:00:00,7,

"Custom Chart"
Entity,Metric,Date/Time,Value,
"RNEC-VM-07","Peak CPU Load (%)",2022-01-01 00:00:00,11,
"RNEC-VM-07","Peak CPU Load (%)",2022-01-02 00:00:00,14,
"RNEC-VM-07","Peak CPU Load (%)",2022-01-03 00:00:00,11,
"RNEC-VM-07","Peak CPU Load (%)",2022-01-04 00:00:00,18,
"RNEC-VM-07","Peak CPU Load (%)",2022-01-05 00:00:00,10,
"RNEC-VM-07","Peak CPU Load (%)",2022-01-07 00:00:00,15,
"RNEC-VM-07","Peak CPU Load (%)",2022-01-08 00:00:00,36,
"RNEC-VM-07","Peak CPU Load (%)",2022-01-09 00:00:00,5,
"RNEC-VM-07","Peak CPU Load (%)",2022-01-10 00:00:00,10,

"Custom Chart"
Entity,Metric,Date/Time,Value,
"RNEC-VM-07","Average Percent Memory Used (%)",2022-01-01 00:00:00,5.511985778808594,
"RNEC-VM-07","Average Percent Memory Used (%)",2022-01-02 00:00:00,5.567789077758789,
"RNEC-VM-07","Average Percent Memory Used (%)",2022-01-03 00:00:00,5.5576348304748535,
"RNEC-VM-07","Average Percent Memory Used (%)",2022-01-04 00:00:00,5.55714225769043,
"RNEC-VM-07","Average Percent Memory Used (%)",2022-01-05 00:00:00,5.603793144226074,
"RNEC-VM-07","Average Percent Memory Used (%)",2022-01-07 00:00:00,5.6055097579956055,
"RNEC-VM-07","Average Percent Memory Used (%)",2022-01-08 00:00:00,5.647440433502197,
"RNEC-VM-07","Average Percent Memory Used (%)",2022-01-09 00:00:00,5.657744407653809,
"RNEC-VM-07","Average Percent Memory Used (%)",2022-01-10 00:00:00,5.670767307281494,

"Custom Chart"
Entity,Metric,Date/Time,Value,
"RNEC-VM-07","Peak Memory Used (B)",2022-01-01 00:00:00,15168385024,
"RNEC-VM-07","Peak Memory Used (B)",2022-01-02 00:00:00,15350898688,
"RNEC-VM-07","Peak Memory Used (B)",2022-01-03 00:00:00,15299354624,
"RNEC-VM-07","Peak Memory Used (B)",2022-01-04 00:00:00,15314124800,
"RNEC-VM-07","Peak Memory Used (B)",2022-01-05 00:00:00,15470604288,
"RNEC-VM-07","Peak Memory Used (B)",2022-01-07 00:00:00,15409455104,
"RNEC-VM-07","Peak Memory Used (B)",2022-01-08 00:00:00,15521509376,
"RNEC-VM-07","Peak Memory Used (B)",2022-01-09 00:00:00,15549829120,
"RNEC-VM-07","Peak Memory Used (B)",2022-01-10 00:00:00,15604596736,

"Custom Chart"
Entity,Metric,Date/Time,Value,
"RNEC-VM-07","Average Memory Used (B)",2022-01-01 00:00:00,15149223936,
"RNEC-VM-07","Average Memory Used (B)",2022-01-02 00:00:00,15302594560,
"RNEC-VM-07","Average Memory Used (B)",2022-01-03 00:00:00,15274686464,
"RNEC-VM-07","Average Memory Used (B)",2022-01-04 00:00:00,15273332736,
"RNEC-VM-07","Average Memory Used (B)",2022-01-05 00:00:00,15401549824,
"RNEC-VM-07","Average Memory Used (B)",2022-01-07 00:00:00,15406266368,
"RNEC-VM-07","Average Memory Used (B)",2022-01-08 00:00:00,15521509376,
