"New Analysis Project","=HYPERLINK(""https://solarwinds.une.com.co/ui/perfstack/?charts=0_Orion.Nodes_17063-Orion.CPULoad.MinLoad,0_Orion.Nodes_17063-Orion.CPULoad.MaxLoad,0_Orion.Nodes_17063-Orion.CPULoad.AvgLoad;&startTime=2021-12-15T08:17:00.000Z&endTime=2022-02-15T20:17:00.000Z"")"
Start,2021-12-15 03:17:00,End,2022-02-15 15:17:00

"Custom Chart"
Entity,Metric,Date/Time,Value,,Entity,Metric,Date/Time,Value,,Entity,Metric,Date/Time,Value,
"RNEC-VM-10","Minimum CPU Load (%)",2021-12-16 04:17:00,2,,"RNEC-VM-10","Peak CPU Load (%)",2021-12-16 04:17:00,22,,"RNEC-VM-10","Average CPU Load (%)",2021-12-16 04:17:00,7,,
"RNEC-VM-10","Minimum CPU Load (%)",2021-12-17 05:17:00,0,,"RNEC-VM-10","Peak CPU Load (%)",2021-12-17 05:17:00,13,,"RNEC-VM-10","Average CPU Load (%)",2021-12-17 05:17:00,3,,
"RNEC-VM-10","Minimum CPU Load (%)",2021-12-18 00:02:00,0,,"RNEC-VM-10","Peak CPU Load (%)",2021-12-18 00:02:00,12,,"RNEC-VM-10","Average CPU Load (%)",2021-12-18 00:02:00,3,,
"RNEC-VM-10","Minimum CPU Load (%)",2021-12-19 01:02:00,0,,"RNEC-VM-10","Peak CPU Load (%)",2021-12-19 01:02:00,9,,"RNEC-VM-10","Average CPU Load (%)",2021-12-19 01:02:00,2,,
"RNEC-VM-10","Minimum CPU Load (%)",2021-12-20 02:02:00,0,,"RNEC-VM-10","Peak CPU Load (%)",2021-12-20 02:02:00,9,,"RNEC-VM-10","Average CPU Load (%)",2021-12-20 02:02:00,2,,
"RNEC-VM-10","Minimum CPU Load (%)",2021-12-21 03:02:00,0,,"RNEC-VM-10","Peak CPU Load (%)",2021-12-21 03:02:00,12,,"RNEC-VM-10","Average CPU Load (%)",2021-12-21 03:02:00,3,,
"RNEC-VM-10","Minimum CPU Load (%)",2021-12-22 04:02:00,0,,"RNEC-VM-10","Peak CPU Load (%)",2021-12-22 04:02:00,10,,"RNEC-VM-10","Average CPU Load (%)",2021-12-22 04:02:00,3,,
"RNEC-VM-10","Minimum CPU Load (%)",2021-12-23 05:02:00,0,,"RNEC-VM-10","Peak CPU Load (%)",2021-12-23 05:02:00,15,,"RNEC-VM-10","Average CPU Load (%)",2021-12-23 05:02:00,3,,
"RNEC-VM-10","Minimum CPU Load (%)",2021-12-24 06:02:00,0,,"RNEC-VM-10","Peak CPU Load (%)",2021-12-24 06:02:00,10,,"RNEC-VM-10","Average CPU Load (%)",2021-12-24 06:02:00,2,,
"RNEC-VM-10","Minimum CPU Load (%)",2021-12-25 00:47:00,0,,"RNEC-VM-10","Peak CPU Load (%)",2021-12-25 00:47:00,10,,"RNEC-VM-10","Average CPU Load (%)",2021-12-25 00:47:00,3,,
"RNEC-VM-10","Minimum CPU Load (%)",2021-12-26 01:47:00,0,,"RNEC-VM-10","Peak CPU Load (%)",2021-12-26 01:47:00,13,,"RNEC-VM-10","Average CPU Load (%)",2021-12-26 01:47:00,3,,
"RNEC-VM-10","Minimum CPU Load (%)",2021-12-27 02:47:00,0,,"RNEC-VM-10","Peak CPU Load (%)",2021-12-27 02:47:00,12,,"RNEC-VM-10","Average CPU Load (%)",2021-12-27 02:47:00,2,,
"RNEC-VM-10","Minimum CPU Load (%)",2021-12-28 03:47:00,0,,"RNEC-VM-10","Peak CPU Load (%)",2021-12-28 03:47:00,11,,"RNEC-VM-10","Average CPU Load (%)",2021-12-28 03:47:00,3,,
"RNEC-VM-10","Minimum CPU Load (%)",2021-12-29 04:47:00,0,,"RNEC-VM-10","Peak CPU Load (%)",2021-12-29 04:47:00,10,,"RNEC-VM-10","Average CPU Load (%)",2021-12-29 04:47:00,2,,
"RNEC-VM-10","Minimum CPU Load (%)",2021-12-30 05:47:00,0,,"RNEC-VM-10","Peak CPU Load (%)",2021-12-30 05:47:00,11,,"RNEC-VM-10","Average CPU Load (%)",2021-12-30 05:47:00,3,,
