Entity;Metric;Date/Time;Value;;Entity;Metric;Date/Time;Value;;Entity;Metric;Date/Time;Value
rnec-ps-00;Minimum CPU Load (%);16/01/2022 5:33;0;;rnec-ps-00;Peak CPU Load (%);16/01/2022 5:33;26;;rnec-ps-00;Average CPU Load (%);16/01/2022 5:33;2
rnec-ps-00;Minimum CPU Load (%);17/01/2022 0:18;0;;rnec-ps-00;Peak CPU Load (%);17/01/2022 0:18;18;;rnec-ps-00;Average CPU Load (%);17/01/2022 0:18;2
rnec-ps-00;Minimum CPU Load (%);18/01/2022 1:18;0;;rnec-ps-00;Peak CPU Load (%);18/01/2022 1:18;4;;rnec-ps-00;Average CPU Load (%);18/01/2022 1:18;1
rnec-ps-00;Minimum CPU Load (%);18/01/2022 7:33;0;;rnec-ps-00;Peak CPU Load (%);18/01/2022 7:33;7;;rnec-ps-00;Average CPU Load (%);18/01/2022 7:33;1.333333333
rnec-ps-00;Minimum CPU Load (%);18/01/2022 13:48;0;;rnec-ps-00;Peak CPU Load (%);18/01/2022 13:48;14;;rnec-ps-00;Average CPU Load (%);18/01/2022 13:48;2.666666667
rnec-ps-00;Minimum CPU Load (%);18/01/2022 20:03;0;;rnec-ps-00;Peak CPU Load (%);18/01/2022 20:03;15;;rnec-ps-00;Average CPU Load (%);18/01/2022 20:03;2.571428571
rnec-ps-00;Minimum CPU Load (%);19/01/2022 2:18;0;;rnec-ps-00;Peak CPU Load (%);19/01/2022 2:18;11;;rnec-ps-00;Average CPU Load (%);19/01/2022 2:18;1
rnec-ps-00;Minimum CPU Load (%);19/01/2022 8:33;0;;rnec-ps-00;Peak CPU Load (%);19/01/2022 8:33;29;;rnec-ps-00;Average CPU Load (%);19/01/2022 8:33;3.333333333
rnec-ps-00;Minimum CPU Load (%);19/01/2022 14:48;0;;rnec-ps-00;Peak CPU Load (%);19/01/2022 14:48;18;;rnec-ps-00;Average CPU Load (%);19/01/2022 14:48;2.5
rnec-ps-00;Minimum CPU Load (%);19/01/2022 21:03;0;;rnec-ps-00;Peak CPU Load (%);19/01/2022 21:03;14;;rnec-ps-00;Average CPU Load (%);19/01/2022 21:03;2.428571429
rnec-ps-00;Minimum CPU Load (%);20/01/2022 3:18;0;;rnec-ps-00;Peak CPU Load (%);20/01/2022 3:18;12;;rnec-ps-00;Average CPU Load (%);20/01/2022 3:18;1.5
rnec-ps-00;Minimum CPU Load (%);20/01/2022 9:33;0;;rnec-ps-00;Peak CPU Load (%);20/01/2022 9:33;13;;rnec-ps-00;Average CPU Load (%);20/01/2022 9:33;2.628571429
rnec-ps-00;Minimum CPU Load (%);20/01/2022 15:48;0;;rnec-ps-00;Peak CPU Load (%);20/01/2022 15:48;31;;rnec-ps-00;Average CPU Load (%);20/01/2022 15:48;2.5
rnec-ps-00;Minimum CPU Load (%);20/01/2022 22:03;0;;rnec-ps-00;Peak CPU Load (%);20/01/2022 22:03;16;;rnec-ps-00;Average CPU Load (%);20/01/2022 22:03;1.571428571
