"New Analysis Project","=HYPERLINK(""https://solarwinds.une.com.co/ui/perfstack/?charts=0_Orion.Nodes_13026-Orion.CPULoad.MinLoad,0_Orion.Nodes_13026-Orion.CPULoad.MaxLoad,0_Orion.Nodes_13026-Orion.CPULoad.AvgLoad;&startTime=2021-12-15T09:17:00.000Z&endTime=2022-02-15T21:17:00.000Z"")"
Start,2021-12-15 04:17:00,End,2022-02-15 16:17:00

"Custom Chart"
Entity,Metric,Date/Time,Value,,Entity,Metric,Date/Time,Value,,Entity,Metric,Date/Time,Value,
"rnec-esx-04.registraduria.gov.co","Minimum CPU Load (%)",2021-12-16 05:17:00,8,,"rnec-esx-04.registraduria.gov.co","Peak CPU Load (%)",2021-12-16 05:17:00,15,,"rnec-esx-04.registraduria.gov.co","Average CPU Load (%)",2021-12-16 05:17:00,9,,
"rnec-esx-04.registraduria.gov.co","Minimum CPU Load (%)",2021-12-17 00:02:00,8,,"rnec-esx-04.registraduria.gov.co","Peak CPU Load (%)",2021-12-17 00:02:00,17,,"rnec-esx-04.registraduria.gov.co","Average CPU Load (%)",2021-12-17 00:02:00,10,,
"rnec-esx-04.registraduria.gov.co","Minimum CPU Load (%)",2021-12-18 01:02:00,8,,"rnec-esx-04.registraduria.gov.co","Peak CPU Load (%)",2021-12-18 01:02:00,16,,"rnec-esx-04.registraduria.gov.co","Average CPU Load (%)",2021-12-18 01:02:00,9,,
"rnec-esx-04.registraduria.gov.co","Minimum CPU Load (%)",2021-12-19 02:02:00,8,,"rnec-esx-04.registraduria.gov.co","Peak CPU Load (%)",2021-12-19 02:02:00,15,,"rnec-esx-04.registraduria.gov.co","Average CPU Load (%)",2021-12-19 02:02:00,9,,
"rnec-esx-04.registraduria.gov.co","Minimum CPU Load (%)",2021-12-20 03:02:00,8,,"rnec-esx-04.registraduria.gov.co","Peak CPU Load (%)",2021-12-20 03:02:00,17,,"rnec-esx-04.registraduria.gov.co","Average CPU Load (%)",2021-12-20 03:02:00,9,,
"rnec-esx-04.registraduria.gov.co","Minimum CPU Load (%)",2021-12-21 04:02:00,8,,"rnec-esx-04.registraduria.gov.co","Peak CPU Load (%)",2021-12-21 04:02:00,15,,"rnec-esx-04.registraduria.gov.co","Average CPU Load (%)",2021-12-21 04:02:00,9,,
"rnec-esx-04.registraduria.gov.co","Minimum CPU Load (%)",2021-12-22 05:02:00,8,,"rnec-esx-04.registraduria.gov.co","Peak CPU Load (%)",2021-12-22 05:02:00,16,,"rnec-esx-04.registraduria.gov.co","Average CPU Load (%)",2021-12-22 05:02:00,9,,
"rnec-esx-04.registraduria.gov.co","Minimum CPU Load (%)",2021-12-23 06:02:00,8,,"rnec-esx-04.registraduria.gov.co","Peak CPU Load (%)",2021-12-23 06:02:00,16,,"rnec-esx-04.registraduria.gov.co","Average CPU Load (%)",2021-12-23 06:02:00,9,,
"rnec-esx-04.registraduria.gov.co","Minimum CPU Load (%)",2021-12-24 00:47:00,8,,"rnec-esx-04.registraduria.gov.co","Peak CPU Load (%)",2021-12-24 00:47:00,15,,"rnec-esx-04.registraduria.gov.co","Average CPU Load (%)",2021-12-24 00:47:00,9,,
"rnec-esx-04.registraduria.gov.co","Minimum CPU Load (%)",2021-12-25 01:47:00,8,,"rnec-esx-04.registraduria.gov.co","Peak CPU Load (%)",2021-12-25 01:47:00,17,,"rnec-esx-04.registraduria.gov.co","Average CPU Load (%)",2021-12-25 01:47:00,9,,
"rnec-esx-04.registraduria.gov.co","Minimum CPU Load (%)",2021-12-26 02:47:00,8,,"rnec-esx-04.registraduria.gov.co","Peak CPU Load (%)",2021-12-26 02:47:00,16,,"rnec-esx-04.registraduria.gov.co","Average CPU Load (%)",2021-12-26 02:47:00,9,,
"rnec-esx-04.registraduria.gov.co","Minimum CPU Load (%)",2021-12-27 03:47:00,8,,"rnec-esx-04.registraduria.gov.co","Peak CPU Load (%)",2021-12-27 03:47:00,18,,"rnec-esx-04.registraduria.gov.co","Average CPU Load (%)",2021-12-27 03:47:00,9,,
"rnec-esx-04.registraduria.gov.co","Minimum CPU Load (%)",2021-12-28 04:47:00,8,,"rnec-esx-04.registraduria.gov.co","Peak CPU Load (%)",2021-12-28 04:47:00,16,,"rnec-esx-04.registraduria.gov.co","Average CPU Load (%)",2021-12-28 04:47:00,9,,
"rnec-esx-04.registraduria.gov.co","Minimum CPU Load (%)",2021-12-29 05:47:00,8,,"rnec-esx-04.registraduria.gov.co","Peak CPU Load (%)",2021-12-29 05:47:00,20,,"rnec-esx-04.registraduria.gov.co","Average CPU Load (%)",2021-12-29 05:47:00,10,,
"rnec-esx-04.registraduria.gov.co","Minimum CPU Load (%)",2021-12-30 00:32:00,8,,"rnec-esx-04.registraduria.gov.co","Peak CPU Load (%)",2021-12-30 00:32:00,17,,"rnec-esx-04.registraduria.gov.co","Average CPU Load (%)",2021-12-30 00:32:00,10,,
"rnec-esx-04.registraduria.gov.co","Minimum CPU Load (%)",2021-12-31 01:32:00,8,,"rnec-esx-04.registraduria.gov.co","Peak CPU Load (%)",2021-12-31 01:32:00,18,,"rnec-esx-04.registraduria.gov.co","Average CPU Load (%)",2021-12-31 01:32:00,10,,
"rnec-esx-04.registraduria.gov.co","Minimum CPU Load (%)",2022-01-01 02:32:00,8,,"rnec-esx-04.registraduria.gov.co","Peak CPU Load (%)",2022-01-01 02:32:00,17,,"rnec-esx-04.registraduria.gov.co","Average CPU Load (%)",2022-01-01 02:32:00,10,,
"rnec-esx-04.registraduria.gov.co","Minimum CPU Load (%)",2022-01-02 03:32:00,8,,"rnec-esx-04.registraduria.gov.co","Peak CPU Load (%)",2022-01-02 03:32:00,18,,"rnec-esx-04.registraduria.gov.co","Average CPU Load (%)",2022-01-02 03:32:00,10,,
"rnec-esx-04.registraduria.gov.co","Minimum CPU Load (%)",2022-01-03 04:32:00,9,,"rnec-esx-04.registraduria.gov.co","Peak CPU Load (%)",2022-01-03 04:32:00,23,,"rnec-esx-04.registraduria.gov.co","Average CPU Load (%)",2022-01-03 04:32:00,10,,
