Entity;Metric;Date/Time;Value;;Entity;Metric;Date/Time;Value;;Entity;Metric;Date/Time;Value
HDREG-PMSG01.registraduria.gov.co;Minimum CPU Load (%);2/02/2022 4:40;1;;HDREG-PMSG01.registraduria.gov.co;Peak CPU Load (%);2/02/2022 4:40;10;;HDREG-PMSG01.registraduria.gov.co;Average CPU Load (%);2/02/2022 4:40;4.833333333
HDREG-PMSG01.registraduria.gov.co;Minimum CPU Load (%);2/02/2022 10:55;1;;HDREG-PMSG01.registraduria.gov.co;Peak CPU Load (%);2/02/2022 10:55;11;;HDREG-PMSG01.registraduria.gov.co;Average CPU Load (%);2/02/2022 10:55;4
HDREG-PMSG01.registraduria.gov.co;Minimum CPU Load (%);2/02/2022 17:10;1;;HDREG-PMSG01.registraduria.gov.co;Peak CPU Load (%);2/02/2022 17:10;13;;HDREG-PMSG01.registraduria.gov.co;Average CPU Load (%);2/02/2022 17:10;3.714285714
HDREG-PMSG01.registraduria.gov.co;Minimum CPU Load (%);2/02/2022 23:25;1;;HDREG-PMSG01.registraduria.gov.co;Peak CPU Load (%);2/02/2022 23:25;9;;HDREG-PMSG01.registraduria.gov.co;Average CPU Load (%);2/02/2022 23:25;3.833333333
HDREG-PMSG01.registraduria.gov.co;Minimum CPU Load (%);3/02/2022 5:40;1;;HDREG-PMSG01.registraduria.gov.co;Peak CPU Load (%);3/02/2022 5:40;10;;HDREG-PMSG01.registraduria.gov.co;Average CPU Load (%);3/02/2022 5:40;4.833333333
HDREG-PMSG01.registraduria.gov.co;Minimum CPU Load (%);3/02/2022 11:55;1;;HDREG-PMSG01.registraduria.gov.co;Peak CPU Load (%);3/02/2022 11:55;9;;HDREG-PMSG01.registraduria.gov.co;Average CPU Load (%);3/02/2022 11:55;3.666666667
HDREG-PMSG01.registraduria.gov.co;Minimum CPU Load (%);3/02/2022 18:10;1;;HDREG-PMSG01.registraduria.gov.co;Peak CPU Load (%);3/02/2022 18:10;10;;HDREG-PMSG01.registraduria.gov.co;Average CPU Load (%);3/02/2022 18:10;2.571428571
HDREG-PMSG01.registraduria.gov.co;Minimum CPU Load (%);4/02/2022 0:25;0;;HDREG-PMSG01.registraduria.gov.co;Peak CPU Load (%);4/02/2022 0:25;14;;HDREG-PMSG01.registraduria.gov.co;Average CPU Load (%);4/02/2022 0:25;3.166666667
HDREG-PMSG01.registraduria.gov.co;Minimum CPU Load (%);4/02/2022 6:40;0;;HDREG-PMSG01.registraduria.gov.co;Peak CPU Load (%);4/02/2022 6:40;9;;HDREG-PMSG01.registraduria.gov.co;Average CPU Load (%);4/02/2022 6:40;4.166666667
HDREG-PMSG01.registraduria.gov.co;Minimum CPU Load (%);4/02/2022 12:55;1;;HDREG-PMSG01.registraduria.gov.co;Peak CPU Load (%);4/02/2022 12:55;9;;HDREG-PMSG01.registraduria.gov.co;Average CPU Load (%);4/02/2022 12:55;2.5
