Entity;Metric;Date/Time;Value;;Entity;Metric;Date/Time;Value;;Entity;Metric;Date/Time;Value
rnec-web-01;Minimum CPU Load (%);17/01/2022 4:49;4;;rnec-web-01;Peak CPU Load (%);17/01/2022 4:49;36;;rnec-web-01;Average CPU Load (%);17/01/2022 4:49;13
rnec-web-01;Minimum CPU Load (%);18/01/2022 5:49;3;;rnec-web-01;Peak CPU Load (%);18/01/2022 5:49;29;;rnec-web-01;Average CPU Load (%);18/01/2022 5:49;13.66666667
rnec-web-01;Minimum CPU Load (%);18/01/2022 12:04;4;;rnec-web-01;Peak CPU Load (%);18/01/2022 12:04;24;;rnec-web-01;Average CPU Load (%);18/01/2022 12:04;11.57142857
rnec-web-01;Minimum CPU Load (%);18/01/2022 18:19;4;;rnec-web-01;Peak CPU Load (%);18/01/2022 18:19;28;;rnec-web-01;Average CPU Load (%);18/01/2022 18:19;12
rnec-web-01;Minimum CPU Load (%);19/01/2022 0:34;3;;rnec-web-01;Peak CPU Load (%);19/01/2022 0:34;52;;rnec-web-01;Average CPU Load (%);19/01/2022 0:34;13.33333333
rnec-web-01;Minimum CPU Load (%);19/01/2022 6:49;5;;rnec-web-01;Peak CPU Load (%);19/01/2022 6:49;25;;rnec-web-01;Average CPU Load (%);19/01/2022 6:49;12.83333333
rnec-web-01;Minimum CPU Load (%);19/01/2022 13:04;5;;rnec-web-01;Peak CPU Load (%);19/01/2022 13:04;26;;rnec-web-01;Average CPU Load (%);19/01/2022 13:04;12.14285714
rnec-web-01;Minimum CPU Load (%);19/01/2022 19:19;4;;rnec-web-01;Peak CPU Load (%);19/01/2022 19:19;31;;rnec-web-01;Average CPU Load (%);19/01/2022 19:19;14
rnec-web-01;Minimum CPU Load (%);20/01/2022 1:34;4;;rnec-web-01;Peak CPU Load (%);20/01/2022 1:34;23;;rnec-web-01;Average CPU Load (%);20/01/2022 1:34;11.5
rnec-web-01;Minimum CPU Load (%);20/01/2022 7:49;4;;rnec-web-01;Peak CPU Load (%);20/01/2022 7:49;27;;rnec-web-01;Average CPU Load (%);20/01/2022 7:49;13.5
rnec-web-01;Minimum CPU Load (%);20/01/2022 14:04;7;;rnec-web-01;Peak CPU Load (%);20/01/2022 14:04;50;;rnec-web-01;Average CPU Load (%);20/01/2022 14:04;16.04878049
rnec-web-01;Minimum CPU Load (%);20/01/2022 20:19;6;;rnec-web-01;Peak CPU Load (%);20/01/2022 20:19;50;;rnec-web-01;Average CPU Load (%);20/01/2022 20:19;17.33333333
rnec-web-01;Minimum CPU Load (%);21/01/2022 2:34;3;;rnec-web-01;Peak CPU Load (%);21/01/2022 2:34;34;;rnec-web-01;Average CPU Load (%);21/01/2022 2:34;14.5
rnec-web-01;Minimum CPU Load (%);21/01/2022 8:49;6;;rnec-web-01;Peak CPU Load (%);21/01/2022 8:49;45;;rnec-web-01;Average CPU Load (%);21/01/2022 8:49;14.5
rnec-web-01;Minimum CPU Load (%);21/01/2022 15:04;4;;rnec-web-01;Peak CPU Load (%);21/01/2022 15:04;34;;rnec-web-01;Average CPU Load (%);21/01/2022 15:04;13.85714286
rnec-web-01;Minimum CPU Load (%);21/01/2022 21:19;7;;rnec-web-01;Peak CPU Load (%);21/01/2022 21:19;46;;rnec-web-01;Average CPU Load (%);21/01/2022 21:19;15.5
rnec-web-01;Minimum CPU Load (%);22/01/2022 3:34;7;;rnec-web-01;Peak CPU Load (%);22/01/2022 3:34;42;;rnec-web-01;Average CPU Load (%);22/01/2022 3:34;16.83333333
rnec-web-01;Minimum CPU Load (%);22/01/2022 9:49;8;;rnec-web-01;Peak CPU Load (%);22/01/2022 9:49;34;;rnec-web-01;Average CPU Load (%);22/01/2022 9:49;15.83333333
rnec-web-01;Minimum CPU Load (%);22/01/2022 16:04;6;;rnec-web-01;Peak CPU Load (%);22/01/2022 16:04;28;;rnec-web-01;Average CPU Load (%);22/01/2022 16:04;14.42857143
rnec-web-01;Minimum CPU Load (%);22/01/2022 22:19;5;;rnec-web-01;Peak CPU Load (%);22/01/2022 22:19;24;;rnec-web-01;Average CPU Load (%);22/01/2022 22:19;12.16666667
rnec-web-01;Minimum CPU Load (%);23/01/2022 4:34;4;;rnec-web-01;Peak CPU Load (%);23/01/2022 4:34;30;;rnec-web-01;Average CPU Load (%);23/01/2022 4:34;13.5
rnec-web-01;Minimum CPU Load (%);23/01/2022 10:49;6;;rnec-web-01;Peak CPU Load (%);23/01/2022 10:49;32;;rnec-web-01;Average CPU Load (%);23/01/2022 10:49;14.83333333
rnec-web-01;Minimum CPU Load (%);23/01/2022 17:04;5;;rnec-web-01;Peak CPU Load (%);23/01/2022 17:04;30;;rnec-web-01;Average CPU Load (%);23/01/2022 17:04;13
rnec-web-01;Minimum CPU Load (%);23/01/2022 23:19;5;;rnec-web-01;Peak CPU Load (%);23/01/2022 23:19;31;;rnec-web-01;Average CPU Load (%);23/01/2022 23:19;15
rnec-web-01;Minimum CPU Load (%);24/01/2022 5:34;3;;rnec-web-01;Peak CPU Load (%);24/01/2022 5:34;38;;rnec-web-01;Average CPU Load (%);24/01/2022 5:34;14
rnec-web-01;Minimum CPU Load (%);24/01/2022 11:49;2;;rnec-web-01;Peak CPU Load (%);24/01/2022 11:49;27;;rnec-web-01;Average CPU Load (%);24/01/2022 11:49;13.5
rnec-web-01;Minimum CPU Load (%);24/01/2022 18:04;6;;rnec-web-01;Peak CPU Load (%);24/01/2022 18:04;28;;rnec-web-01;Average CPU Load (%);24/01/2022 18:04;12.28571429
rnec-web-01;Minimum CPU Load (%);25/01/2022 0:19;4;;rnec-web-01;Peak CPU Load (%);25/01/2022 0:19;29;;rnec-web-01;Average CPU Load (%);25/01/2022 0:19;13.33333333
rnec-web-01;Minimum CPU Load (%);25/01/2022 6:34;2;;rnec-web-01;Peak CPU Load (%);25/01/2022 6:34;47;;rnec-web-01;Average CPU Load (%);25/01/2022 6:34;11.35294118
rnec-web-01;Minimum CPU Load (%);25/01/2022 12:49;0;;rnec-web-01;Peak CPU Load (%);25/01/2022 12:49;41;;rnec-web-01;Average CPU Load (%);25/01/2022 12:49;9.657142857
rnec-web-01;Minimum CPU Load (%);25/01/2022 19:04;0;;rnec-web-01;Peak CPU Load (%);25/01/2022 19:04;26;;rnec-web-01;Average CPU Load (%);25/01/2022 19:04;11.42857143
rnec-web-01;Minimum CPU Load (%);26/01/2022 1:19;0;;rnec-web-01;Peak CPU Load (%);26/01/2022 1:19;23;;rnec-web-01;Average CPU Load (%);26/01/2022 1:19;9.257142857
rnec-web-01;Minimum CPU Load (%);26/01/2022 7:34;2;;rnec-web-01;Peak CPU Load (%);26/01/2022 7:34;27;;rnec-web-01;Average CPU Load (%);26/01/2022 7:34;9.428571429
rnec-web-01;Minimum CPU Load (%);26/01/2022 13:49;8;;rnec-web-01;Peak CPU Load (%);26/01/2022 13:49;41;;rnec-web-01;Average CPU Load (%);26/01/2022 13:49;16.5
rnec-web-01;Minimum CPU Load (%);26/01/2022 20:04;1;;rnec-web-01;Peak CPU Load (%);26/01/2022 20:04;38;;rnec-web-01;Average CPU Load (%);26/01/2022 20:04;13.14285714
rnec-web-01;Minimum CPU Load (%);27/01/2022 2:19;1;;rnec-web-01;Peak CPU Load (%);27/01/2022 2:19;26;;rnec-web-01;Average CPU Load (%);27/01/2022 2:19;12.5
rnec-web-01;Minimum CPU Load (%);27/01/2022 8:34;1;;rnec-web-01;Peak CPU Load (%);27/01/2022 8:34;28;;rnec-web-01;Average CPU Load (%);27/01/2022 8:34;12.5
rnec-web-01;Minimum CPU Load (%);27/01/2022 14:49;0;;rnec-web-01;Peak CPU Load (%);27/01/2022 14:49;25;;rnec-web-01;Average CPU Load (%);27/01/2022 14:49;9.942857143
rnec-web-01;Minimum CPU Load (%);27/01/2022 21:04;0;;rnec-web-01;Peak CPU Load (%);27/01/2022 21:04;34;;rnec-web-01;Average CPU Load (%);27/01/2022 21:04;11.28571429
rnec-web-01;Minimum CPU Load (%);28/01/2022 3:19;0;;rnec-web-01;Peak CPU Load (%);28/01/2022 3:19;51;;rnec-web-01;Average CPU Load (%);28/01/2022 3:19;10.08571429
rnec-web-01;Minimum CPU Load (%);28/01/2022 9:34;3;;rnec-web-01;Peak CPU Load (%);28/01/2022 9:34;19;;rnec-web-01;Average CPU Load (%);28/01/2022 9:34;10.33333333
rnec-web-01;Minimum CPU Load (%);28/01/2022 15:49;0;;rnec-web-01;Peak CPU Load (%);28/01/2022 15:49;26;;rnec-web-01;Average CPU Load (%);28/01/2022 15:49;10.33333333
rnec-web-01;Minimum CPU Load (%);28/01/2022 22:04;12;;rnec-web-01;Peak CPU Load (%);28/01/2022 22:04;47;;rnec-web-01;Average CPU Load (%);28/01/2022 22:04;16.85714286
rnec-web-01;Minimum CPU Load (%);29/01/2022 4:19;12;;rnec-web-01;Peak CPU Load (%);29/01/2022 4:19;31;;rnec-web-01;Average CPU Load (%);29/01/2022 4:19;16.83333333
rnec-web-01;Minimum CPU Load (%);29/01/2022 10:34;0;;rnec-web-01;Peak CPU Load (%);29/01/2022 10:34;40;;rnec-web-01;Average CPU Load (%);29/01/2022 10:34;11.59375
rnec-web-01;Minimum CPU Load (%);29/01/2022 16:49;2;;rnec-web-01;Peak CPU Load (%);29/01/2022 16:49;27;;rnec-web-01;Average CPU Load (%);29/01/2022 16:49;13.12903226
rnec-web-01;Minimum CPU Load (%);29/01/2022 23:04;12;;rnec-web-01;Peak CPU Load (%);29/01/2022 23:04;28;;rnec-web-01;Average CPU Load (%);29/01/2022 23:04;16.73684211
rnec-web-01;Minimum CPU Load (%);30/01/2022 5:19;11;;rnec-web-01;Peak CPU Load (%);30/01/2022 5:19;27;;rnec-web-01;Average CPU Load (%);30/01/2022 5:19;15.33333333
rnec-web-01;Minimum CPU Load (%);30/01/2022 11:34;12;;rnec-web-01;Peak CPU Load (%);30/01/2022 11:34;32;;rnec-web-01;Average CPU Load (%);30/01/2022 11:34;16.02857143
rnec-web-01;Minimum CPU Load (%);30/01/2022 17:49;12;;rnec-web-01;Peak CPU Load (%);30/01/2022 17:49;34;;rnec-web-01;Average CPU Load (%);30/01/2022 17:49;16.16666667
rnec-web-01;Minimum CPU Load (%);31/01/2022 0:04;12;;rnec-web-01;Peak CPU Load (%);31/01/2022 0:04;36;;rnec-web-01;Average CPU Load (%);31/01/2022 0:04;17.14285714
rnec-web-01;Minimum CPU Load (%);31/01/2022 6:19;12;;rnec-web-01;Peak CPU Load (%);31/01/2022 6:19;25;;rnec-web-01;Average CPU Load (%);31/01/2022 6:19;14.5
rnec-web-01;Minimum CPU Load (%);31/01/2022 12:34;11;;rnec-web-01;Peak CPU Load (%);31/01/2022 12:34;41;;rnec-web-01;Average CPU Load (%);31/01/2022 12:34;16.71428571
rnec-web-01;Minimum CPU Load (%);31/01/2022 18:49;1;;rnec-web-01;Peak CPU Load (%);31/01/2022 18:49;50;;rnec-web-01;Average CPU Load (%);31/01/2022 18:49;14.90909091
rnec-web-01;Minimum CPU Load (%);1/02/2022 1:04;0;;rnec-web-01;Peak CPU Load (%);1/02/2022 1:04;32;;rnec-web-01;Average CPU Load (%);1/02/2022 1:04;11.46153846
