Entity;Metric;Date/Time;Value;;Entity;Metric;Date/Time;Value;;Entity;Metric;Date/Time;Value
C7000-1;Minimum CPU Load (%);21/01/2022 21:08;14;;C7000-1;Peak CPU Load (%);21/01/2022 21:08;16;;C7000-1;Average CPU Load (%);21/01/2022 21:08;14.85714286
C7000-1;Minimum CPU Load (%);22/01/2022 3:23;14;;C7000-1;Peak CPU Load (%);22/01/2022 3:23;16;;C7000-1;Average CPU Load (%);22/01/2022 3:23;15
C7000-1;Minimum CPU Load (%);22/01/2022 9:38;14;;C7000-1;Peak CPU Load (%);22/01/2022 9:38;16;;C7000-1;Average CPU Load (%);22/01/2022 9:38;15
C7000-1;Minimum CPU Load (%);22/01/2022 15:53;12;;C7000-1;Peak CPU Load (%);22/01/2022 15:53;15;;C7000-1;Average CPU Load (%);22/01/2022 15:53;12.66666667
C7000-1;Minimum CPU Load (%);22/01/2022 22:08;12;;C7000-1;Peak CPU Load (%);22/01/2022 22:08;14;;C7000-1;Average CPU Load (%);22/01/2022 22:08;12.42857143
C7000-1;Minimum CPU Load (%);23/01/2022 4:23;12;;C7000-1;Peak CPU Load (%);23/01/2022 4:23;14;;C7000-1;Average CPU Load (%);23/01/2022 4:23;12.83333333
C7000-1;Minimum CPU Load (%);23/01/2022 10:38;12;;C7000-1;Peak CPU Load (%);23/01/2022 10:38;14;;C7000-1;Average CPU Load (%);23/01/2022 10:38;12.66666667
C7000-1;Minimum CPU Load (%);23/01/2022 16:53;12;;C7000-1;Peak CPU Load (%);23/01/2022 16:53;14;;C7000-1;Average CPU Load (%);23/01/2022 16:53;12.33333333
C7000-1;Minimum CPU Load (%);23/01/2022 23:08;12;;C7000-1;Peak CPU Load (%);23/01/2022 23:08;14;;C7000-1;Average CPU Load (%);23/01/2022 23:08;12.71428571
C7000-1;Minimum CPU Load (%);24/01/2022 5:23;12;;C7000-1;Peak CPU Load (%);24/01/2022 5:23;14;;C7000-1;Average CPU Load (%);24/01/2022 5:23;12.83333333
C7000-1;Minimum CPU Load (%);24/01/2022 11:38;12;;C7000-1;Peak CPU Load (%);24/01/2022 11:38;14;;C7000-1;Average CPU Load (%);24/01/2022 11:38;12.66666667
C7000-1;Minimum CPU Load (%);24/01/2022 17:53;12;;C7000-1;Peak CPU Load (%);24/01/2022 17:53;14;;C7000-1;Average CPU Load (%);24/01/2022 17:53;12.66666667
