"New Analysis Project","=HYPERLINK(""https://solarwinds.une.com.co/ui/perfstack/?charts=0_Orion.Nodes_17155-Orion.CPULoad.MinLoad,0_Orion.Nodes_17155-Orion.CPULoad.MaxLoad,0_Orion.Nodes_17155-Orion.CPULoad.AvgLoad;&startTime=2022-01-15T08:54:00.000Z&endTime=2022-02-15T20:54:00.000Z"")"
Start,2022-01-15 03:54:00,End,2022-02-15 15:54:00

"Custom Chart"
Entity,Metric,Date/Time,Value,,Entity,Metric,Date/Time,Value,,Entity,Metric,Date/Time,Value,
"RNEC-DC-00.registraduria.gov.co","Minimum CPU Load (%)",2022-01-16 01:57:00,0,,"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-16 01:57:00,6,,"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-01-16 01:57:00,0,,
"RNEC-DC-00.registraduria.gov.co","Minimum CPU Load (%)",2022-01-17 00:00:00,0,,"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-17 00:00:00,6,,"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-01-17 00:00:00,1,,
"RNEC-DC-00.registraduria.gov.co","Minimum CPU Load (%)",2022-01-18 01:12:00,0,,"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-18 01:12:00,6,,"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-01-18 01:12:00,2,,
"RNEC-DC-00.registraduria.gov.co","Minimum CPU Load (%)",2022-01-18 04:21:00,0,,"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-18 04:21:00,4,,"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-01-18 04:21:00,1.6666666666666667,,
"RNEC-DC-00.registraduria.gov.co","Minimum CPU Load (%)",2022-01-18 07:30:00,0,,"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-18 07:30:00,4,,"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-01-18 07:30:00,1.3333333333333333,,
"RNEC-DC-00.registraduria.gov.co","Minimum CPU Load (%)",2022-01-18 10:39:00,1,,"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-18 10:39:00,5,,"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-01-18 10:39:00,2,,
"RNEC-DC-00.registraduria.gov.co","Minimum CPU Load (%)",2022-01-18 13:48:00,1,,"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-18 13:48:00,7,,"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-01-18 13:48:00,2.6666666666666665,,
"RNEC-DC-00.registraduria.gov.co","Minimum CPU Load (%)",2022-01-18 16:57:00,1,,"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-18 16:57:00,6,,"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-01-18 16:57:00,2.6666666666666665,,
"RNEC-DC-00.registraduria.gov.co","Minimum CPU Load (%)",2022-01-18 20:06:00,0,,"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-18 20:06:00,5,,"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-01-18 20:06:00,1.5,,
"RNEC-DC-00.registraduria.gov.co","Minimum CPU Load (%)",2022-01-18 23:15:00,0,,"RNEC-DC-00.registraduria.gov.co","Peak CPU Load (%)",2022-01-18 23:15:00,4,,"RNEC-DC-00.registraduria.gov.co","Average CPU Load (%)",2022-01-18 23:15:00,1,,
