"New Analysis Project","=HYPERLINK(""https://solarwinds.une.com.co/ui/perfstack/?context=0_Orion.Nodes_12829&withRelationships=true&charts=0_Orion.Nodes_12829-Orion.PerfStack.Events;0_Orion.Nodes_12829-Orion.PerfStack.Status;0_Orion.Nodes_12829-Orion.PerfStack.Changes.ScmChanges;&startTime=2022-01-01T05:00:00.000Z&endTime=2022-03-01T05:00:00.000Z"")"
Start,2022-01-01 00:00:00,End,2022-03-01 00:00:00

"Custom Chart"
Entity,Metric,Date/Time,Value,Entity,Metric,Date/Time,Value,Entity,Metric,Date/Time,Value,Entity,Metric,Date/Time,Value,
"rnec-web-01","Events",2022-01-13 12:54:00,6,"rnec-web-01","Critical",2022-01-13 12:54:00,0,"rnec-web-01","Warning",2022-01-13 12:54:00,2,"rnec-web-01","Informational",2022-01-13 12:54:00,4,
"rnec-web-01","Events",2022-01-13 18:48:00,26,"rnec-web-01","Critical",2022-01-13 18:48:00,1,"rnec-web-01","Warning",2022-01-13 18:48:00,13,"rnec-web-01","Informational",2022-01-13 18:48:00,12,
"rnec-web-01","Events",2022-01-14 00:42:00,4,"rnec-web-01","Critical",2022-01-14 00:42:00,0,"rnec-web-01","Warning",2022-01-14 00:42:00,2,"rnec-web-01","Informational",2022-01-14 00:42:00,2,
"rnec-web-01","Events",2022-01-14 06:36:00,0,"rnec-web-01","Critical",2022-01-14 06:36:00,0,"rnec-web-01","Warning",2022-01-14 06:36:00,0,"rnec-web-01","Informational",2022-01-14 06:36:00,0,
"rnec-web-01","Events",2022-01-14 12:30:00,18,"rnec-web-01","Critical",2022-01-14 12:30:00,0,"rnec-web-01","Warning",2022-01-14 12:30:00,8,"rnec-web-01","Informational",2022-01-14 12:30:00,10,
"rnec-web-01","Events",2022-01-14 18:24:00,20,"rnec-web-01","Critical",2022-01-14 18:24:00,0,"rnec-web-01","Warning",2022-01-14 18:24:00,11,"rnec-web-01","Informational",2022-01-14 18:24:00,9,
"rnec-web-01","Events",2022-01-15 00:18:00,20,"rnec-web-01","Critical",2022-01-15 00:18:00,0,"rnec-web-01","Warning",2022-01-15 00:18:00,10,"rnec-web-01","Informational",2022-01-15 00:18:00,10,
"rnec-web-01","Events",2022-01-15 06:12:00,4,"rnec-web-01","Critical",2022-01-15 06:12:00,0,"rnec-web-01","Warning",2022-01-15 06:12:00,2,"rnec-web-01","Informational",2022-01-15 06:12:00,2,
"rnec-web-01","Events",2022-01-15 12:06:00,4,"rnec-web-01","Critical",2022-01-15 12:06:00,0,"rnec-web-01","Warning",2022-01-15 12:06:00,2,"rnec-web-01","Informational",2022-01-15 12:06:00,2,
"rnec-web-01","Events",2022-01-15 18:00:00,16,"rnec-web-01","Critical",2022-01-15 18:00:00,0,"rnec-web-01","Warning",2022-01-15 18:00:00,8,"rnec-web-01","Informational",2022-01-15 18:00:00,8,
"rnec-web-01","Events",2022-01-15 23:54:00,0,"rnec-web-01","Critical",2022-01-15 23:54:00,0,"rnec-web-01","Warning",2022-01-15 23:54:00,0,"rnec-web-01","Informational",2022-01-15 23:54:00,0,
"rnec-web-01","Events",2022-01-16 05:48:00,0,"rnec-web-01","Critical",2022-01-16 05:48:00,0,"rnec-web-01","Warning",2022-01-16 05:48:00,0,"rnec-web-01","Informational",2022-01-16 05:48:00,0,
"rnec-web-01","Events",2022-01-16 11:42:00,0,"rnec-web-01","Critical",2022-01-16 11:42:00,0,"rnec-web-01","Warning",2022-01-16 11:42:00,0,"rnec-web-01","Informational",2022-01-16 11:42:00,0,
"rnec-web-01","Events",2022-01-16 17:36:00,6,"rnec-web-01","Critical",2022-01-16 17:36:00,0,"rnec-web-01","Warning",2022-01-16 17:36:00,2,"rnec-web-01","Informational",2022-01-16 17:36:00,4,
"rnec-web-01","Events",2022-01-16 23:30:00,20,"rnec-web-01","Critical",2022-01-16 23:30:00,0,"rnec-web-01","Warning",2022-01-16 23:30:00,10,"rnec-web-01","Informational",2022-01-16 23:30:00,10,
"rnec-web-01","Events",2022-01-17 05:24:00,4,"rnec-web-01","Critical",2022-01-17 05:24:00,0,"rnec-web-01","Warning",2022-01-17 05:24:00,3,"rnec-web-01","Informational",2022-01-17 05:24:00,1,
"rnec-web-01","Events",2022-01-17 11:18:00,0,"rnec-web-01","Critical",2022-01-17 11:18:00,0,"rnec-web-01","Warning",2022-01-17 11:18:00,0,"rnec-web-01","Informational",2022-01-17 11:18:00,0,
"rnec-web-01","Events",2022-01-17 17:12:00,22,"rnec-web-01","Critical",2022-01-17 17:12:00,1,"rnec-web-01","Warning",2022-01-17 17:12:00,9,"rnec-web-01","Informational",2022-01-17 17:12:00,12,
"rnec-web-01","Events",2022-01-17 23:06:00,10,"rnec-web-01","Critical",2022-01-17 23:06:00,0,"rnec-web-01","Warning",2022-01-17 23:06:00,6,"rnec-web-01","Informational",2022-01-17 23:06:00,4,
"rnec-web-01","Events",2022-01-18 05:00:00,8,"rnec-web-01","Critical",2022-01-18 05:00:00,2,"rnec-web-01","Warning",2022-01-18 05:00:00,2,"rnec-web-01","Informational",2022-01-18 05:00:00,4,
"rnec-web-01","Events",2022-01-18 10:54:00,0,"rnec-web-01","Critical",2022-01-18 10:54:00,0,"rnec-web-01","Warning",2022-01-18 10:54:00,0,"rnec-web-01","Informational",2022-01-18 10:54:00,0,
"rnec-web-01","Events",2022-01-18 16:48:00,6,"rnec-web-01","Critical",2022-01-18 16:48:00,0,"rnec-web-01","Warning",2022-01-18 16:48:00,2,"rnec-web-01","Informational",2022-01-18 16:48:00,4,
"rnec-web-01","Events",2022-01-18 22:42:00,14,"rnec-web-01","Critical",2022-01-18 22:42:00,0,"rnec-web-01","Warning",2022-01-18 22:42:00,8,"rnec-web-01","Informational",2022-01-18 22:42:00,6,
"rnec-web-01","Events",2022-01-19 04:36:00,0,"rnec-web-01","Critical",2022-01-19 04:36:00,0,"rnec-web-01","Warning",2022-01-19 04:36:00,0,"rnec-web-01","Informational",2022-01-19 04:36:00,0,
"rnec-web-01","Events",2022-01-19 10:30:00,0,"rnec-web-01","Critical",2022-01-19 10:30:00,0,"rnec-web-01","Warning",2022-01-19 10:30:00,0,"rnec-web-01","Informational",2022-01-19 10:30:00,0,
"rnec-web-01","Events",2022-01-19 16:24:00,12,"rnec-web-01","Critical",2022-01-19 16:24:00,0,"rnec-web-01","Warning",2022-01-19 16:24:00,6,"rnec-web-01","Informational",2022-01-19 16:24:00,6,
"rnec-web-01","Events",2022-01-19 22:18:00,12,"rnec-web-01","Critical",2022-01-19 22:18:00,1,"rnec-web-01","Warning",2022-01-19 22:18:00,5,"rnec-web-01","Informational",2022-01-19 22:18:00,6,
"rnec-web-01","Events",2022-01-20 04:12:00,0,"rnec-web-01","Critical",2022-01-20 04:12:00,0,"rnec-web-01","Warning",2022-01-20 04:12:00,0,"rnec-web-01","Informational",2022-01-20 04:12:00,0,
"rnec-web-01","Events",2022-01-20 10:06:00,3,"rnec-web-01","Critical",2022-01-20 10:06:00,0,"rnec-web-01","Warning",2022-01-20 10:06:00,2,"rnec-web-01","Informational",2022-01-20 10:06:00,1,
"rnec-web-01","Events",2022-01-20 16:00:00,4,"rnec-web-01","Critical",2022-01-20 16:00:00,0,"rnec-web-01","Warning",2022-01-20 16:00:00,2,"rnec-web-01","Informational",2022-01-20 16:00:00,2,
"rnec-web-01","Events",2022-01-20 21:54:00,27,"rnec-web-01","Critical",2022-01-20 21:54:00,3,"rnec-web-01","Warning",2022-01-20 21:54:00,9,"rnec-web-01","Informational",2022-01-20 21:54:00,15,
"rnec-web-01","Events",2022-01-21 03:48:00,22,"rnec-web-01","Critical",2022-01-21 03:48:00,2,"rnec-web-01","Warning",2022-01-21 03:48:00,9,"rnec-web-01","Informational",2022-01-21 03:48:00,11,
"rnec-web-01","Events",2022-01-21 09:42:00,22,"rnec-web-01","Critical",2022-01-21 09:42:00,3,"rnec-web-01","Warning",2022-01-21 09:42:00,9,"rnec-web-01","Informational",2022-01-21 09:42:00,10,
"rnec-web-01","Events",2022-01-21 15:36:00,10,"rnec-web-01","Critical",2022-01-21 15:36:00,1,"rnec-web-01","Warning",2022-01-21 15:36:00,4,"rnec-web-01","Informational",2022-01-21 15:36:00,5,
"rnec-web-01","Events",2022-01-21 21:30:00,8,"rnec-web-01","Critical",2022-01-21 21:30:00,1,"rnec-web-01","Warning",2022-01-21 21:30:00,3,"rnec-web-01","Informational",2022-01-21 21:30:00,4,
"rnec-web-01","Events",2022-01-22 03:24:00,0,"rnec-web-01","Critical",2022-01-22 03:24:00,0,"rnec-web-01","Warning",2022-01-22 03:24:00,0,"rnec-web-01","Informational",2022-01-22 03:24:00,0,
"rnec-web-01","Events",2022-01-22 09:18:00,0,"rnec-web-01","Critical",2022-01-22 09:18:00,0,"rnec-web-01","Warning",2022-01-22 09:18:00,0,"rnec-web-01","Informational",2022-01-22 09:18:00,0,
"rnec-web-01","Events",2022-01-22 15:12:00,2,"rnec-web-01","Critical",2022-01-22 15:12:00,0,"rnec-web-01","Warning",2022-01-22 15:12:00,0,"rnec-web-01","Informational",2022-01-22 15:12:00,2,
"rnec-web-01","Events",2022-01-22 21:06:00,10,"rnec-web-01","Critical",2022-01-22 21:06:00,0,"rnec-web-01","Warning",2022-01-22 21:06:00,6,"rnec-web-01","Informational",2022-01-22 21:06:00,4,
"rnec-web-01","Events",2022-01-23 03:00:00,8,"rnec-web-01","Critical",2022-01-23 03:00:00,0,"rnec-web-01","Warning",2022-01-23 03:00:00,4,"rnec-web-01","Informational",2022-01-23 03:00:00,4,
"rnec-web-01","Events",2022-01-23 08:54:00,0,"rnec-web-01","Critical",2022-01-23 08:54:00,0,"rnec-web-01","Warning",2022-01-23 08:54:00,0,"rnec-web-01","Informational",2022-01-23 08:54:00,0,
"rnec-web-01","Events",2022-01-23 14:48:00,6,"rnec-web-01","Critical",2022-01-23 14:48:00,0,"rnec-web-01","Warning",2022-01-23 14:48:00,2,"rnec-web-01","Informational",2022-01-23 14:48:00,4,
"rnec-web-01","Events",2022-01-23 20:42:00,2,"rnec-web-01","Critical",2022-01-23 20:42:00,0,"rnec-web-01","Warning",2022-01-23 20:42:00,2,"rnec-web-01","Informational",2022-01-23 20:42:00,0,
"rnec-web-01","Events",2022-01-24 02:36:00,0,"rnec-web-01","Critical",2022-01-24 02:36:00,0,"rnec-web-01","Warning",2022-01-24 02:36:00,0,"rnec-web-01","Informational",2022-01-24 02:36:00,0,
"rnec-web-01","Events",2022-01-24 08:30:00,0,"rnec-web-01","Critical",2022-01-24 08:30:00,0,"rnec-web-01","Warning",2022-01-24 08:30:00,0,"rnec-web-01","Informational",2022-01-24 08:30:00,0,
"rnec-web-01","Events",2022-01-24 14:24:00,10,"rnec-web-01","Critical",2022-01-24 14:24:00,0,"rnec-web-01","Warning",2022-01-24 14:24:00,5,"rnec-web-01","Informational",2022-01-24 14:24:00,5,
"rnec-web-01","Events",2022-01-24 20:18:00,4,"rnec-web-01","Critical",2022-01-24 20:18:00,0,"rnec-web-01","Warning",2022-01-24 20:18:00,2,"rnec-web-01","Informational",2022-01-24 20:18:00,2,
"rnec-web-01","Events",2022-01-25 02:12:00,36,"rnec-web-01","Critical",2022-01-25 02:12:00,5,"rnec-web-01","Warning",2022-01-25 02:12:00,13,"rnec-web-01","Informational",2022-01-25 02:12:00,18,
"rnec-web-01","Events",2022-01-25 08:06:00,0,"rnec-web-01","Critical",2022-01-25 08:06:00,0,"rnec-web-01","Warning",2022-01-25 08:06:00,0,"rnec-web-01","Informational",2022-01-25 08:06:00,0,
"rnec-web-01","Events",2022-01-25 14:00:00,3,"rnec-web-01","Critical",2022-01-25 14:00:00,0,"rnec-web-01","Warning",2022-01-25 14:00:00,1,"rnec-web-01","Informational",2022-01-25 14:00:00,2,
"rnec-web-01","Events",2022-01-25 19:54:00,1,"rnec-web-01","Critical",2022-01-25 19:54:00,0,"rnec-web-01","Warning",2022-01-25 19:54:00,1,"rnec-web-01","Informational",2022-01-25 19:54:00,0,
"rnec-web-01","Events",2022-01-26 01:48:00,0,"rnec-web-01","Critical",2022-01-26 01:48:00,0,"rnec-web-01","Warning",2022-01-26 01:48:00,0,"rnec-web-01","Informational",2022-01-26 01:48:00,0,
"rnec-web-01","Events",2022-01-26 07:42:00,0,"rnec-web-01","Critical",2022-01-26 07:42:00,0,"rnec-web-01","Warning",2022-01-26 07:42:00,0,"rnec-web-01","Informational",2022-01-26 07:42:00,0,
"rnec-web-01","Events",2022-01-26 13:36:00,6,"rnec-web-01","Critical",2022-01-26 13:36:00,0,"rnec-web-01","Warning",2022-01-26 13:36:00,2,"rnec-web-01","Informational",2022-01-26 13:36:00,4,
"rnec-web-01","Events",2022-01-26 19:30:00,24,"rnec-web-01","Critical",2022-01-26 19:30:00,0,"rnec-web-01","Warning",2022-01-26 19:30:00,13,"rnec-web-01","Informational",2022-01-26 19:30:00,11,
"rnec-web-01","Events",2022-01-27 01:24:00,0,"rnec-web-01","Critical",2022-01-27 01:24:00,0,"rnec-web-01","Warning",2022-01-27 01:24:00,0,"rnec-web-01","Informational",2022-01-27 01:24:00,0,
"rnec-web-01","Events",2022-01-27 07:18:00,0,"rnec-web-01","Critical",2022-01-27 07:18:00,0,"rnec-web-01","Warning",2022-01-27 07:18:00,0,"rnec-web-01","Informational",2022-01-27 07:18:00,0,
"rnec-web-01","Events",2022-01-27 13:12:00,21,"rnec-web-01","Critical",2022-01-27 13:12:00,5,"rnec-web-01","Warning",2022-01-27 13:12:00,5,"rnec-web-01","Informational",2022-01-27 13:12:00,11,
"rnec-web-01","Events",2022-01-27 19:06:00,25,"rnec-web-01","Critical",2022-01-27 19:06:00,8,"rnec-web-01","Warning",2022-01-27 19:06:00,5,"rnec-web-01","Informational",2022-01-27 19:06:00,12,
"rnec-web-01","Events",2022-01-28 01:00:00,48,"rnec-web-01","Critical",2022-01-28 01:00:00,18,"rnec-web-01","Warning",2022-01-28 01:00:00,6,"rnec-web-01","Informational",2022-01-28 01:00:00,24,
"rnec-web-01","Events",2022-01-28 06:54:00,1,"rnec-web-01","Critical",2022-01-28 06:54:00,0,"rnec-web-01","Warning",2022-01-28 06:54:00,0,"rnec-web-01","Informational",2022-01-28 06:54:00,1,
"rnec-web-01","Events",2022-01-28 12:48:00,19,"rnec-web-01","Critical",2022-01-28 12:48:00,4,"rnec-web-01","Warning",2022-01-28 12:48:00,6,"rnec-web-01","Informational",2022-01-28 12:48:00,9,
"rnec-web-01","Events",2022-01-28 18:42:00,4,"rnec-web-01","Critical",2022-01-28 18:42:00,2,"rnec-web-01","Warning",2022-01-28 18:42:00,0,"rnec-web-01","Informational",2022-01-28 18:42:00,2,
"rnec-web-01","Events",2022-01-29 00:36:00,14,"rnec-web-01","Critical",2022-01-29 00:36:00,5,"rnec-web-01","Warning",2022-01-29 00:36:00,2,"rnec-web-01","Informational",2022-01-29 00:36:00,7,
"rnec-web-01","Events",2022-01-29 06:30:00,56,"rnec-web-01","Critical",2022-01-29 06:30:00,30,"rnec-web-01","Warning",2022-01-29 06:30:00,0,"rnec-web-01","Informational",2022-01-29 06:30:00,26,
"rnec-web-01","Events",2022-01-29 12:24:00,128,"rnec-web-01","Critical",2022-01-29 12:24:00,58,"rnec-web-01","Warning",2022-01-29 12:24:00,10,"rnec-web-01","Informational",2022-01-29 12:24:00,60,
"rnec-web-01","Events",2022-01-29 18:18:00,70,"rnec-web-01","Critical",2022-01-29 18:18:00,29,"rnec-web-01","Warning",2022-01-29 18:18:00,2,"rnec-web-01","Informational",2022-01-29 18:18:00,39,
"rnec-web-01","Events",2022-01-30 00:12:00,20,"rnec-web-01","Critical",2022-01-30 00:12:00,9,"rnec-web-01","Warning",2022-01-30 00:12:00,1,"rnec-web-01","Informational",2022-01-30 00:12:00,10,
"rnec-web-01","Events",2022-01-30 06:06:00,4,"rnec-web-01","Critical",2022-01-30 06:06:00,1,"rnec-web-01","Warning",2022-01-30 06:06:00,1,"rnec-web-01","Informational",2022-01-30 06:06:00,2,
